latitude,longitude,distance_from_last_point_m,cumulative_distance_m
40.84046,-74.08936,74.239,20454.069
40.84108500073351,-74.08893500403903,78.154,20532.223
40.841710000000006,-74.08851,78.154,20610.377
40.84233500074615,-74.08811500367898,77.032,20687.408
40.842960000000005,-74.08772,77.032,20764.44
40.843160000000005,-74.08758,25.165,20789.605
40.843865001714505,-74.08693500693592,95.337,20884.942
40.844570000000004,-74.08629,95.337,20980.279
40.845040000000004,-74.08569,72.653,21052.932
40.845310000000005,-74.08529,45.094,21098.026
40.84581333861159,-74.08450667859732,86.452,21184.478
40.84631667192471,-74.08372334529565,86.452,21270.93
40.84682,-74.08294000000001,86.452,21357.383
40.846366671706015,-74.08217332278302,81.852,21439.235
40.845913338336466,-74.08140665605525,81.852,21521.087
40.84546,-74.08064,81.852,21602.939
40.84534,-74.0805,17.797,21620.736
40.845130000000005,-74.08040000000001,24.82,21645.556
40.84498000000001,-74.08027000000001,19.944,21665.5
40.84489000000001,-74.0801,17.454,21682.954
40.84461667221836,-74.07929999347506,73.839,21756.793
40.84434333891024,-74.07849999354899,73.839,21830.632
40.84407,-74.07770000000001,73.839,21904.472
40.84391,-74.07731000000001,37.32,21941.792
40.843700000000005,-74.07693,39.586,21981.377
40.843430000000005,-74.07663000000001,39.22,22020.597
40.84299,-74.0762,60.845,22081.442
40.84272,-74.07586,41.465,22122.907
40.84228000723966,-74.07511248511712,79.672,22202.579
40.84184000965438,-74.07436498015899,79.672,22282.252
40.84140000724432,-74.07361748512544,79.672,22361.924
40.84096,-74.07287000000001,79.672,22441.596
40.84051,-74.07198000000001,90.051,22531.647
40.84026,-74.07136000000001,59.102,22590.749
40.840120000000006,-74.07088,43.276,22634.025
40.83995500583717,-74.06971999730698,99.293,22733.318
40.83979,-74.06856,99.293,22832.61
40.8396500102046,-74.06747332880714,92.731,22925.341
40.83951001021282,-74.06638666220438,92.731,23018.072
40.83937,-74.06530000000001,92.731,23110.802
40.8393,-74.06492,32.901,23143.703
40.83919,-74.06448,38.983,23182.686
40.838950000000004,-74.06382,61.603,23244.289
40.83879,-74.06347000000001,34.401,23278.691
40.83847,-74.06293000000001,57.704,23336.395
40.838135000816315,-74.06248999775076,52.514,23388.909
40.8378,-74.06205,52.514,23441.423
40.837230002011765,-74.06136499409317,85.662,23527.085
40.83666,-74.06068,85.662,23612.747
40.83700500108781,-74.06017500264754,57.241,23669.988
40.83735,-74.05967000000001,57.241,23727.23
40.837590000000006,-74.05942,33.978,23761.208
40.83775000000001,-74.05933,19.335,23780.543
40.838570000000004,-74.05901,95.071,23875.614
40.83881,-74.05888,28.841,23904.455
40.83901,-74.05873000000001,25.57,23930.024
40.83916000000001,-74.05856,21.971,23951.995
40.8393,-74.05834,24.184,23976.179
40.839725002337644,-74.05762000444786,76.824,24053.003
40.84015,-74.05690000000001,76.824,24129.827
40.84031,-74.05669,25.072,24154.899
40.841100000000004,-74.05614,99.284,24254.182
40.841440000000006,-74.05587000000001,44.104,24298.287
40.84188,-74.05547,59.38,24357.666
40.84223,-74.0552,45.061,24402.727
40.84241,-74.05501000000001,25.614,24428.341
40.84291,-74.05424000000001,85.361,24513.702
40.843070000000004,-74.05403000000001,25.072,24538.774
40.84353,-74.05347,69.537,24608.31
40.84391,-74.05311,51.985,24660.295
40.844410000085176,-74.05290000162854,58.336,24718.631
40.844910000000006,-74.05269000000001,58.336,24776.968
40.84539000002996,-74.0525200012649,55.256,24832.224
40.845870000000005,-74.05235,55.256,24887.48
40.84644,-74.05214000000001,65.797,24953.276
40.84695500013307,-74.05205500064378,57.71,25010.986
40.84747,-74.05197000000001,57.71,25068.696
40.84778,-74.05169000000001,41.748,25110.444
40.8485,-74.05099000000001,99.38,25209.824
40.848580000000005,-74.05095,9.511,25219.335
40.84924,-74.05077,74.934,25294.269
40.849450000000004,-74.05064,25.784,25320.053
40.84958,-74.05046,20.933,25340.986
40.849926670723924,-74.04977334054684,69.438,25410.424
40.85027333737629,-74.0490866739086,69.438,25479.862
40.850620000000006,-74.0484,69.438,25549.3
40.85082334339615,-74.04732000667835,93.61,25642.91
40.85102667672017,-74.046240006728,93.61,25736.52
40.85123,-74.04516000000001,93.61,25830.129
40.85126,-74.04495,17.975,25848.104
40.851240000000004,-74.04464,26.168,25874.273
40.85116,-74.04400000000001,54.56,25928.833
40.851130000000005,-74.04381000000001,16.325,25945.158
40.85193500047779,-74.04348500393992,93.593,26038.751
40.852740000000004,-74.04316,93.593,26132.343
40.85236801349719,-74.04227598014877,85.083,26217.427
40.851996020246,-74.04139197022414,85.083,26302.51
40.85162402024661,-74.04050797022606,85.083,26387.594
40.85125201349918,-74.03962398015442,85.083,26472.677
40.850880000000004,-74.03874,85.083,26557.761
40.850675003560454,-74.03783499730685,79.459,26637.22
40.85047,-74.03693000000001,79.459,26716.679
40.85028500366595,-74.03600499727575,80.476,26797.155
40.850100000000005,-74.03508000000001,80.476,26877.63
40.849940005111215,-74.0343099962399,67.164,26944.795
